Id,Probability
1,0.10165631077139617
2,0.0597036886056443
3,0.020493572457106726
4,0.04032013423137241
5,0.09660887428235304
6,0.04524701761030939
7,0.03126310944056036
8,0.014092391019084811
9,0.0022818250890533766
10,0.009497260960835242
11,0.009474984317289365
12,0.019596239715096733
13,0.011191685126452647
14,0.10502681110022984
15,0.06835372102184793
16,0.014710036318290503
17,0.04437751648880628
18,0.019589889363928092
19,0.06743218708048847
20,0.14569992203500917
21,0.010280651242993323
22,0.019997167764970385
23,0.0055662827316179915
24,0.3454538444489261
25,0.040818677155451524
26,0.025956703704478216
27,0.08846607222465366
28,0.012130292241815641
29,0.06512704059987617
30,0.02760329175047941
31,0.08461657104370693
32,0.007655559656913717
33,0.02158293377058393
34,0.10628811629602604
35,0.21442152838682504
36,0.08983936533692284
37,0.05437166612522257
38,0.013308445012363267
39,0.013317674141615788
40,0.02596512440146708
41,0.30772697175453945
42,0.1438509258781811
43,0.12805770138233658
44,0.009013034421091881
45,0.04177696061348686
46,0.00461957057954242
47,0.0036392295205274028
48,0.02454943949761468
49,0.021648338334763224
50,0.04049448169772959
51,0.03366326517048253
52,0.02848791968927865
53,0.008077454295524639
54,0.06727145843803237
55,0.025521555058715256
56,0.05191601960181665
57,0.00843525665062601
58,0.1298665164813016
59,0.06812257589583524
60,0.05814861112650143
61,0.023613219403959412
62,0.007554607786513787
63,0.035244246680777906
64,0.00839114841131798
65,0.016549811214770744
66,0.03336948551967581
67,0.012232247528156307
68,0.13695659783388126
69,0.008770190969084246
70,0.4563908379181295
71,0.024402966659359385
72,0.14309738402985925
73,0.009238663073758806
74,0.10727153204566985
75,0.014310126005487105
76,0.057932380434078556
77,0.12172489694907265
78,0.0673791085341328
79,0.040192242246006614
80,0.023941605622499224
81,0.023826057245196874
82,0.017989184065476848
83,0.13211615142083089
84,0.019094842945560086
85,0.02796728421029162
86,0.02442524830153763
87,0.04541147053087373
88,0.013110308898265607
89,0.06426040389380978
90,0.01537135682081459
91,0.06504678900055678
92,0.020163400285296108
93,0.014417385047065419
94,0.02734805099770699
95,0.005141807641745305
96,0.013746474837249025
97,0.054013704534343
98,0.11108095912889855
99,0.02049159091040744
100,0.01564413816602149
101,0.09936148814976585
102,0.10600303147793047
103,0.008966339490338994
104,0.06904110609754595
105,0.06306053165327306
106,0.02917970829419124
107,0.28916113965966617
108,0.022234923562610486
109,0.008921769921465334
110,0.0255033678455338
111,0.026219526098343295
112,0.04078137227594409
113,0.03543291388983763
114,0.45929314027407264
115,0.14222080022812628
116,0.014678473426083978
117,0.0026987849092212452
118,0.10318043025826536
119,0.01868934823814785
120,0.012288298863026957
121,0.018384539099666364
122,0.046484878902216045
123,0.013797693652169558
124,0.6193222959063561
125,0.00817640649228322
126,0.015276972789184188
127,0.002392643612675885
128,0.014532597327655397
129,0.005869877763427163
130,0.0735831725188595
131,0.017003995231577133
132,0.0921353385473122
133,0.007567419701949223
134,0.011968000135251016
135,0.13302925269416757
136,0.013766095899742493
137,0.13026924979753848
138,0.029002051047644604
139,0.009029143234372086
140,0.0269284595358834
141,0.00605532352795202
142,0.02670508507088244
143,0.004084055605557496
144,0.025738987320441095
145,0.4183878246578635
146,0.009057629168539555
147,0.005518040704753234
148,0.03174801082763164
149,0.006034929065760348
150,0.0701892196831025
151,0.0036516656406430418
152,0.00805480972510725
153,0.009841340251778682
154,0.016923234449366033
155,0.027656438949957222
156,0.030508511191402934
157,0.02140078313587937
158,0.006248201663089916
159,0.41617494567242763
