Id,Probability
1,0.1129966964475886
2,0.049000281225822964
3,0.033902918312739325
4,0.04930032005369498
5,0.12258673465317729
6,0.041646135421168795
7,0.06467882635942375
8,0.028724292025401946
9,0.02499569137959813
10,0.3148964483315316
11,0.03491483913278546
12,0.04749049439084302
13,0.023852692589855385
14,0.057734770420750745
15,0.056162762061803345
16,0.03661652706443254
17,0.046350865726730334
18,0.04579551096521208
19,0.0713245336684352
20,0.09436363370371542
21,0.03302657264557625
22,0.025797375648905323
23,0.025110677167748185
24,0.3423259173619918
25,0.04559265735756391
26,0.042250121191979025
27,0.13612042737408744
28,0.02644430798147455
29,0.09096344139652443
30,0.04572624534992059
31,0.07989290548559477
32,0.03857976274886236
33,0.03324163028312022
34,0.1149888748787212
35,0.12116684180021194
36,0.06240145773830138
37,0.05129220689900792
38,0.034528901224388384
39,0.03532119390361598
40,0.04088061110364344
41,0.10856134260182271
42,0.10574319087738226
43,0.07665417930261874
44,0.024065717768448406
45,0.03136630653325847
46,0.023835933109008507
47,0.023685235520614304
48,0.0354965541469405
49,0.043958391717216404
50,0.0474776156118304
51,0.03763678341571859
52,0.026942882921750833
53,0.03349611326640405
54,0.10608497526770166
55,0.03926486204347032
56,0.052180668834813815
57,0.022875479512956126
58,0.06489675480381499
59,0.04924122917202425
60,0.06112990220457279
61,0.02836107335888076
62,0.03195468510092349
63,0.04570650755016288
64,0.031581571662237316
65,0.04759762235352669
66,0.032698120934980125
67,0.03869521586912643
68,0.13776772592458367
69,0.02253553707150281
70,0.3356145687328752
71,0.04831820243401839
72,0.15440097373200495
73,0.0202948372042832
74,0.12425553964913962
75,0.03386812359006329
76,0.07635349978982339
77,0.06469661341942161
78,0.05062128163079004
79,0.030383820246334542
80,0.041598804808387756
81,0.04700128829879519
82,0.03242050986693679
83,0.047574411097842974
84,0.02095699773548131
85,0.035733452850806875
86,0.04486805056722761
87,0.06910284510886176
88,0.04381914347493872
89,0.04779586835429761
90,0.044654519485677474
91,0.06575786813666885
92,0.03397512058170247
93,0.03394283927222062
94,0.039585646839757516
95,0.02196874635423987
96,0.06489387031235161
97,0.04291110987592302
98,0.06989677002001853
99,0.042637128625347825
100,0.04634054051899247
101,0.11136972030783517
102,0.11024488793775236
103,0.027026920796877456
104,0.1044054306802712
105,0.04497037790884319
106,0.04465810911796441
107,0.28176856004308276
108,0.0248123958787808
109,0.02306142047946981
110,0.03386368550200036
111,0.042395427276836505
112,0.046460218577188114
113,0.05070878908056839
114,0.3712874595267557
115,0.11982785689961213
116,0.02348194262778679
117,0.02514535172962283
118,0.12365414944441708
119,0.03252873011674666
120,0.027285249096608323
121,0.028626520907551932
122,0.03845602990080331
123,0.03227183257685499
124,0.4267271653802514
125,0.0421242246920355
126,0.025350348956742107
127,0.02273340751510742
128,0.04573843391007046
129,0.026688281396447067
130,0.05005672869660481
131,0.028774310580726863
132,0.11049223047327736
133,0.02371930916554871
134,0.026414426890498603
135,0.21598444624387972
136,0.025897674965748966
137,0.11111284331855494
138,0.04264342220767878
139,0.022400941527414776
140,0.03466253527577073
141,0.01786378293185103
142,0.03312537407483849
143,0.024114425971253826
144,0.04579551096521208
145,0.3581091755388685
146,0.04402856086829918
147,0.023797891947810002
148,0.04674576061002712
149,0.026943544013446938
150,0.049207429124818514
151,0.01877884659030245
152,0.03313749553901136
153,0.024610926232189318
154,0.028832434357094826
155,0.048954857197651046
156,0.04684561546312916
157,0.04319485857869819
158,0.02603352115257894
159,0.1616894042783365
160,0.04981581793511189
161,0.020054286722025992
162,0.043964854775241126
163,0.044133994217822596
164,0.06658166275385966
165,0.04134413741737739
166,0.04918382165873874
167,0.37803992437826067
168,0.045098721824606225
169,0.08644519115250433
170,0.031309666821606255
171,0.01786378293185103
172,0.033040681797775744
173,0.04247670040415848
174,0.062171397309228
175,0.045651666583195125
176,0.16795457610548514
177,0.04086134379081668
178,0.09917580667584701
179,0.029674161987815747
180,0.029428440235501275
181,0.043476558268605706
182,0.03445994956564249
183,0.037415746192135266
184,0.02413057388379904
185,0.11834029895941328
186,0.03291834993190321
187,0.03516253139308048
188,0.04517739171005924
189,0.09450250599312643
190,0.05006621775985737
191,0.04398857675080785
192,0.04969472997469784
193,0.03263585873529565
194,0.0969422651581951
195,0.042170910064332094
196,0.04615954996897332
197,0.024120725670529596
198,0.02348948449289873
199,0.042250121191979025
200,0.025209012201469677
201,0.10727972670067844
202,0.03003774192373759
203,0.11308074041351024
204,0.08081053786667675
205,0.03065530040606979
206,0.025245550966714766
207,0.04652966577498226
208,0.026356978444347527
209,0.11673990356590919
210,0.023835933109008507
211,0.13386797935046874
212,0.045066506803963936
213,0.03464780399352083
214,0.026169280234545428
215,0.045951582281209234
216,0.11431826341091289
217,0.023952173271457
218,0.05258119208246228
219,0.030890426397086487
220,0.02159212394745796
221,0.04186754066614785
222,0.024138343579813114
223,0.04069223270587421
224,0.0424702012951969
225,0.02510048936962547
226,0.11702840823576773
227,0.03291034223936365
228,0.10154086600000296
229,0.11112615033011095
230,0.32319411895567
231,0.10916908806806655
232,0.026360094902357526
233,0.023182092614607467
234,0.023323024175246
235,0.025337168181472358
236,0.23887038497560747
237,0.12988846302673276
238,0.023835933109008507
239,0.03721250936784535
240,0.04149237617794494
241,0.09901549791813428
242,0.02894156526031934
243,0.021590737083912376
244,0.0368382523132527
245,0.12381834425031543
246,0.02476639262152299
247,0.04945617007135558
248,0.027063564890478717
249,0.04835930274751985
250,0.35603418636840367
251,0.07789098076346977
252,0.08613730937262881
253,0.02996331408995268
254,0.08778597208745977
255,0.02070418796291665
256,0.042017096729351826
257,0.062058313397420024
258,0.14010522923396862
259,0.03945510474192204
260,0.1253813301172437
261,0.03443447115800438
262,0.042445979882579234
263,0.01786378293185103
264,0.06013326512950498
265,0.12101212690312098
266,0.04981581793511189
267,0.051714650865372455
268,0.05740978471871246
269,0.10769145256410852
270,0.022573956444379036
271,0.04796411406844261
272,0.04332760418933402
273,0.024724102531964613
274,0.031580546569936974
275,0.027589725505333278
276,0.045003983269716226
277,0.03584942347516781
278,0.0277322342797624
279,0.10515100506039061
280,0.042605763440343655
281,0.4454844335422149
282,0.03058317601496216
283,0.05783237002777585
284,0.029209989221946096
285,0.029937590264302504
286,0.04206075799125114
287,0.03678955647587571
288,0.039064662234604565
289,0.11107066406321232
290,0.117605240171403
291,0.053141834818188904
292,0.020555006916173638
293,0.05478780757069675
294,0.03339628039554479
295,0.0226588342350564
296,0.049595622846901846
297,0.021651336296628812
298,0.04352463072139135
299,0.02499569137959813
300,0.026448180328685414
301,0.04570704159138202
302,0.026362304480143733
303,0.025253786303060636
304,0.021826914445545277
305,0.3831290842908088
306,0.0323566441331059
307,0.024114425971253826
308,0.3125356235892635
309,0.12815198430546462
310,0.038626432837318155
311,0.36937922484979624
312,0.03544534645784632
313,0.10587223521239152
314,0.050131654599719286
315,0.05638297237602699
316,0.12240013057837172
317,0.04562591551598888
318,0.03027290455815093
319,0.027881980191266864
320,0.11391819905143157
321,0.1372309221826658
322,0.04724009456609753
323,0.03684863403597973
324,0.03374028763883945
325,0.11602913424775783
326,0.027040358004216124
327,0.031338932045065944
328,0.028645044123304722
329,0.04145297819104579
330,0.03217240836769193
331,0.04029019726076194
332,0.04158935974910397
333,0.04213551202395302
334,0.04040631280609664
335,0.025946276514367494
336,0.06238737122249252
337,0.04581515141864584
338,0.11068147024317543
339,0.04498208850548244
340,0.044849637121387204
341,0.020005298970154784
342,0.029373777662980056
343,0.04017959623163645
344,0.0492956296472105
345,0.03248984220007401
346,0.030029963964674992
347,0.3492418348987978
348,0.0729557155113377
349,0.03338872622266054
350,0.0421242246920355
351,0.026390954633052317
352,0.04849982865957343
353,0.01984268081167249
354,0.12413018984968664
355,0.03455966617180937
356,0.020115602043428125
357,0.3656440211441986
358,0.0226588342350564
359,0.08321919339226445
360,0.13807493302889068
361,0.04451601116540759
362,0.0330946294276055
363,0.022248758422453677
364,0.04065280645600819
365,0.12643713171366744
366,0.06387245958770016
367,0.055374284048430845
368,0.1049423877788038
369,0.030738579783064643
370,0.34714840709545053
371,0.04007533711478076
372,0.04863552564985638
373,0.030462104751323778
374,0.043818075047180244
375,0.029874737651548293
376,0.0228294143540496
377,0.04943850511493997
378,0.02196874635423987
379,0.04469923514989305
380,0.047465604933808636
381,0.03886324139980612
382,0.02976158949479107
383,0.08197837473822356
384,0.031996217923344575
385,0.021361674473741758
386,0.02010014926707076
387,0.020054286722025992
388,0.03539215919245791
389,0.03314057321658631
390,0.03315405538613951
391,0.025496905015954047
392,0.025857372877688575
393,0.031431096746323196
394,0.12525867706675628
395,0.029996150749255275
396,0.020235297720260767
397,0.13213443549328363
398,0.12012718458831513
399,0.028685866959014428
400,0.041384759849086884
401,0.02310968970843631
402,0.018013443281875728
403,0.035141463108466525
404,0.02499569137959813
405,0.3972564065909229
406,0.42216689655482825
407,0.03570480625615252
408,0.04838751088483766
409,0.04760358375955884
410,0.03723284719007231
411,0.05206440036770057
412,0.04358619014744442
413,0.13934441848947454
414,0.03696220197698712
415,0.02315508983324444
416,0.24353028942532384
417,0.12778390411207097
418,0.05992567621344016
419,0.025519706388693653
420,0.04383894014064107
421,0.027965838157043788
422,0.027166489931399647
423,0.04575074519087838
424,0.02265729343884635
425,0.02021743003579162
426,0.019910841206578763
427,0.04827308594150443
428,0.031288027012634896
429,0.11706297803470908
430,0.04142093112051339
431,0.1286317540067565
432,0.026194448394357916
433,0.041691050346917696
434,0.04700128829879519
435,0.046443648827840696
436,0.043100052963792296
437,0.07230623791318444
438,0.12585918890111888
439,0.02659140759436033
440,0.05068772807973935
441,0.042803142451092874
442,0.044137019439320316
443,0.0565035488685948
444,0.020543572846000075
445,0.04304965517955557
446,0.06582905852844427
447,0.02390615944118743
448,0.13324892462068097
449,0.053158100478096465
450,0.02502465698907506
451,0.03490704626130923
452,0.02649885477921029
453,0.09471449655317529
454,0.042112514095396264
455,0.06885649413939589
456,0.04669115693448144
457,0.11569615055886745
458,0.04175662716564669
459,0.11971622210910388
460,0.04513060316109105
461,0.04017447994209168
462,0.07136011872032272
463,0.029771002795559873
464,0.11256609908904006
465,0.05560647195222475
466,0.022558340894379657
467,0.023758696576122985
468,0.04768111907467223
469,0.026448180328685414
470,0.10999509883198755
471,0.024603503254611497
472,0.029252570360973902
473,0.12106785234987011
474,0.06233986365367456
475,0.04784616774272693
476,0.026050835573497258
477,0.02649885477921029
478,0.026404998050763333
479,0.02084161674862955
480,0.02118685540506863
481,0.054410521293592036
482,0.02204068015869533
483,0.09619873077482835
484,0.06457359966038215
485,0.024114425971253826
486,0.08452168127075942
487,0.08717756525766719
488,0.07010374128330774
489,0.21985237882031047
490,0.09455246908724561
491,0.023220865188356307
492,0.05004352925435389
493,0.3354732669928093
494,0.0424008149587334
495,0.03129730600359305
496,0.0441040796983388
497,0.030315675661605455
498,0.04368244082195319
499,0.0582253320704991
500,0.03857976274886236
501,0.0456374760845899
502,0.03373365795483518
503,0.05662438697550774
504,0.03566763880393324
505,0.025832511594118396
506,0.05478113891933087
507,0.05545090206333407
508,0.019456038288746272
509,0.020985320881273833
510,0.03258582959459385
511,0.03296226083548801
512,0.0986008236885831
513,0.0922404343025792
514,0.042932563894994835
515,0.047629790458200635
516,0.0741069787065737
517,0.02155975088005161
518,0.02444898033315579
519,0.022418780965214057
520,0.03590926298338016
521,0.02175192272095794
522,0.02873225565946669
523,0.11446905648964423
524,0.028449950004436536
525,0.08337930075105586
526,0.12416864897418853
527,0.1290077536091738
528,0.03037799309695856
529,0.21500197510834165
530,0.04432552451418999
531,0.021904587960365297
532,0.01777404518243125
533,0.04494948955512003
534,0.02527418424184345
535,0.03424938679574687
536,0.02649885477921029
537,0.023112847437047578
538,0.05986749958783602
539,0.03282454510861721
540,0.020262767425553056
541,0.033415061609082086
542,0.042216218967173404
543,0.10076646385973347
544,0.1477163538385627
545,0.04251668162006608
546,0.022390164733196483
547,0.06511269514640197
548,0.02612091991323413
549,0.0226588342350564
550,0.11981027273077087
551,0.11915208633820822
552,0.03731353893161334
553,0.03313440943382362
554,0.0317470418263217
555,0.03202597722631325
556,0.03743595248768305
557,0.04299718690816572
558,0.04761742648784878
559,0.1406542777878616
560,0.027567268527879264
561,0.01796920120261185
562,0.034145240766466085
563,0.057369182574020634
564,0.08356450370793339
565,0.11964877762942783
566,0.028834110851214532
567,0.018929450355366997
568,0.03346049461120351
569,0.30034229034490334
570,0.05362959804430035
571,0.05059441895937192
572,0.050463435843186015
573,0.04881513487678477
574,0.04598507041064951
575,0.11222359579410414
576,0.026700307682980796
577,0.0886247504701097
578,0.0421242246920355
579,0.0625772205137146
580,0.026932982370035295
581,0.03320029471903639
582,0.03449595522498404
583,0.021407700695414165
584,0.04340476461383167
585,0.060625949982228235
586,0.02093618975458835
587,0.031222831098915226
588,0.10828412265998681
589,0.03930852748526804
590,0.034071358098773714
591,0.13566932905911344
592,0.03922774889609392
593,0.04237711670955864
594,0.027796178132969945
595,0.11997154945176006
596,0.029470092867652006
597,0.04245536459057146
598,0.03956189461717676
599,0.05085133288791232
600,0.026302478378829562
601,0.02508441137409255
602,0.03282052251513392
603,0.03477329607525653
604,0.03939286993115915
605,0.1405542271123143
606,0.03419102704544588
607,0.03667770545468861
608,0.03920332302338713
609,0.20912308366624038
610,0.03875529801215777
611,0.06293119738293065
612,0.023835933109008507
613,0.02985789581919185
614,0.05149956893227303
615,0.02778441810004931
616,0.021736171362665913
617,0.020083576688227356
618,0.0340735368578817
619,0.033388420229006455
620,0.0483412127242126
621,0.025916570718989916
622,0.039203680654449166
623,0.02964203688473734
624,0.08240396114226207
625,0.11519393005571348
626,0.38232250572062765
627,0.11773068964608426
628,0.046591271783903404
629,0.02575398622651254
630,0.08029190099222375
631,0.029694599354642276
632,0.04451601116540759
633,0.02527418424184345
634,0.04555734233115127
635,0.037315510569212666
636,0.023835933109008507
637,0.02555366263358617
638,0.03547267246086446
639,0.03094029057089482
